ufn,sample_id,tissue_type,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5,analyzing_lab,quality_level,sample_comments,quality_log
U12404,S12404FC1,finclip,CHILKO,3,0.6739,CHILKO-NORTH,3,0.3219,CHILKO_SOUTH,2,0.0033,HORSEFLY,3,9.00E-04,0,0,0,PBS,Technicianmr,,
U12405,S12405FC1,finclip,L_KWAKWA_LAKE,15,0.4981,KEECHA_LAKE,15,0.3388,YONAKINA,16,0.0992,TAKUMAINSTEM,16,0.0376,NAHWITTI,7,0.0092,PBS,Technicianmr,,
U12406,S12406FC1,finclip,CHILKO,3,0.4317,PINCHI_CR,3,0.1561,TACHIE,3,0.1061,SANDPOINT,1,0.0521,PAULA,1,0.0434,PBS,Technicianmr,,
U12407,S12407FC1,finclip,CHILKO,3,0.9831,CHILKO-NORTH,3,0.0125,CHILKO_SOUTH,2,0.0039,HORSEFLY,3,3.00E-04,QUESNEL_DECEPT,3,2.00E-04,PBS,Technicianmr,,
U12408,S12408FC1,finclip,CHILKO,3,0.9989,CHILKO-NORTH,3,8.00E-04,CHILKO_SOUTH,2,2.00E-04,HORSEFLY,3,1.00E-04,0,0,0,PBS,Technicianmr,,
U12409,S12409FC1,finclip,CHILKO,3,0.997,CHILKO-NORTH,3,0.0016,TACHIE,3,8.00E-04,SINTA,1,2.00E-04,PAULA,1,2.00E-04,PBS,Technicianmr,,
U12410,S12410FC1,finclip,CHILKO,3,0.5799,CHILKO-NORTH,3,0.4007,THOMPSON_N,2,0.0179,CHILKO_SOUTH,2,6.00E-04,FELIX,1,6.00E-04,PBS,Technicianmr,,
U12411,S12411FC1,finclip,CHILKO,3,0.9508,CHILKO-NORTH,3,0.0345,NADINA,2,0.0077,HORSEFLY,3,0.0017,PINCHI_CR,3,0.0013,PBS,Technicianmr,,
U12412,S12412FC1,finclip,CHILKO,3,0.9651,CHILKO-NORTH,3,0.0158,PAULA,1,0.0086,FELIX,1,0.0048,THOMPSON_N,2,0.0014,PBS,Technicianmr,,
U12413,S12413FC1,finclip,CHILKO,3,0.9884,CHILKO-NORTH,3,0.0043,HORSEFLY,3,0.0037,QUESNEL_DECEPT,3,0.0016,CHILKO_SOUTH,2,5.00E-04,PBS,Technicianmr,,
U12414,S12414FC1,finclip,NADINA,2,0.9995,TACHIE,3,4.00E-04,DEVILS_ELBOW,14,1.00E-04,0,0,0,0,0,0,PBS,Technicianmr,,
U12415,S12415FC1,finclip,CHILKO,3,0.9942,CHILKO-NORTH,3,0.0054,CHILKO_SOUTH,2,4.00E-04,0,0,0,0,0,0,PBS,Technicianmr,,
U12416,S12416FC1,finclip,THOMPSON_N,2,0.6863,CHILKO,3,0.2242,HORSEFLY,3,0.0227,QUESNEL_DECEPT,3,0.0178,U_HORSEFLY,3,0.0171,PBS,Technicianmr,,
U12417,S12417FC1,finclip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12418,S12418FC1,finclip,CHILKO,3,0.9897,CHILKO-NORTH,3,0.0064,HORSEFLY,3,0.0023,CHILKO_SOUTH,2,0.0016,0,0,0,PBS,Technicianmr,,
U12419,S12419FC1,finclip,L_KWAKWA_LAKE,15,0.497,KEECHA_LAKE,15,0.3384,YONAKINA,16,0.0991,PITT,2,0.0147,TAKUMAINSTEM,16,0.0124,PBS,Technicianmr,,
U12420,S12420FC1,finclip,NIMPKISH,7,0.5819,WOSS_LAKE,7,0.4177,VERNON,7,4.00E-04,0,0,0,0,0,0,PBS,Technicianmr,,
U12421,S12421FC1,finclip,SEYMOUR,2,0.8435,SCOTCH,2,0.1251,CHILKO,3,0.0193,EAGLE,2,0.006,LITTLE,4,0.0032,PBS,Technicianmr,,
U12422,S12422FC1,finclip,CHILKO,3,0.9577,HORSEFLY,3,0.0197,CHILKO-NORTH,3,0.0105,TACHIE,3,0.0039,NADINA,2,0.0033,PBS,Technicianmr,,
U12423,S12423FC1,finclip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12441,S12441DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12442,S12442DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12443,S12443DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12444,S12444DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12445,S12445DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12446,S12446DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12447,S12447DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12448,S12448DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12449,S12449DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12450,S12450DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12451,S12451DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12452,S12452DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12453,S12453DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12454,S12454DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12455,S12455DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12456,S12456DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12457,S12457DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12458,S12458DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12551,S12551FC1,finclip,CHILKO,3,0.9832,CHILKO_SOUTH,2,0.0148,WASKO_CR,3,7.00E-04,CHILKO-NORTH,3,5.00E-04,PINCHI_CR,3,4.00E-04,PBS,Technicianmr,Second seine,
U12552,S12552FC1,finclip,CHILKO,3,0.87,CHILKO-NORTH,3,0.0801,THOMPSON_N,2,0.0151,QUESNEL_DECEPT,3,0.01,HORSEFLY,3,0.0085,PBS,Technicianmr,Second seine,
U12553,S12553FC1,finclip,CHILKO,3,0.7807,CHILKO-NORTH,3,0.2102,CHILKO_SOUTH,2,0.0035,HORSEFLY,3,0.0018,QUESNEL_DECEPT,3,0.0011,PBS,Technicianmr,Second seine,
U12554,S12554FC1,finclip,CHILKO,3,0.9346,CHILKO-NORTH,3,0.0361,THOMPSON_N,2,0.0172,SEYMOUR,2,0.0097,QUESNEL_HORSEF,3,8.00E-04,PBS,Technicianmr,Second seine,
U12555,S12555FC1,finclip,CHILKO,3,0.9932,CHILKO-NORTH,3,0.0065,DUST,1,2.00E-04,FIVEMILE,1,1.00E-04,0,0,0,PBS,Technicianmr,Second seine,
U12556,S12556FC1,finclip,CHILKO,3,0.8237,HORSEFLY,3,0.0876,PAULA,1,0.0398,FELIX,1,0.013,CHILKO-NORTH,3,0.0077,PBS,Technicianmr,Second seine,
U12557,S12557FC1,finclip,GATES_CR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,PBS,Technicianmr,Second seine,
U12561,S12561FC1,finclip,CHILKO,3,0.4679,CHILKO-NORTH,3,0.4025,QUESNEL_DECEPT,3,0.104,QUESNEL_HORSEF,3,0.0177,WASKO_CR,3,0.006,PBS,Technicianmr,,
U12562,S12562FC1,finclip,CHILKO,3,0.9223,CHILKO-NORTH,3,0.0684,THOMPSON_N,2,0.0052,HORSEFLY,3,0.0016,CHILKO_SOUTH,2,9.00E-04,PBS,Technicianmr,,
U12563,S12563FC1,finclip,CHILKO,3,0.9717,CHILKO-NORTH,3,0.0221,SEYMOUR,2,0.0037,THOMPSON_N,2,0.0018,SCOTCH,2,3.00E-04,PBS,Technicianmr,,
U12564,S12564FC1,finclip,CHILKO,3,0.9358,THOMPSON_N,2,0.0166,CHILKO-NORTH,3,0.015,HORSEFLY,3,0.0113,TACHIE,3,0.0079,PBS,Technicianmr,,
U12565,S12565FC1,finclip,CHILKO,3,0.8974,CHILKO-NORTH,3,0.0938,CHILKO_SOUTH,2,0.0039,SANDPOINT,1,0.0011,PINCHI_CR,3,8.00E-04,PBS,Technicianmr,,
U12566,S12566FC1,finclip,HORSEFLY,3,0.6958,U_HORSEFLY,3,0.2296,QUESNEL_HORSEF,3,0.0608,WASKO_CR,3,0.0062,QUESNEL_DECEPT,3,0.0044,PBS,Technicianmr,,
U12567,S12567FC1,finclip,CHILKO,3,0.9276,CHILKO-NORTH,3,0.0712,CHILKO_SOUTH,2,0.0012,0,0,0,0,0,0,PBS,Technicianmr,,
U12568,S12568FC1,finclip,CHILKO,3,0.9112,CHILKO-NORTH,3,0.0773,QUESNEL_DECEPT,3,0.0028,WASKO_CR,3,0.0027,HORSEFLY,3,0.0019,PBS,Technicianmr,,
U12569,S12569FC1,finclip,THOMPSON_N,2,0.9524,RAFT,2,0.0458,CHILKO,3,0.0014,FENNELL,2,3.00E-04,CHILKO-NORTH,3,1.00E-04,PBS,Technicianmr,,
U12570,S12570FC1,finclip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12571,S12571FC1,finclip,CHILKO,3,0.9954,CHILKO-NORTH,3,0.0045,EAGLE_L,4,1.00E-04,0,0,0,0,0,0,PBS,Technicianmr,,
U12572,S12572FC1,finclip,HORSEFLY,3,0.6894,U_HORSEFLY,3,0.2257,QUESNEL_HORSEF,3,0.0635,CHILKO,3,0.0113,QUESNEL_DECEPT,3,0.0058,PBS,Technicianmr,,
U12573,S12573FC1,finclip,CHILKO,3,0.7686,CHILKO-NORTH,3,0.2314,0,0,0,0,0,0,0,0,0,PBS,Technicianmr,,
U12574,S12574FC1,finclip,CHILKO,3,0.9456,CHILKO-NORTH,3,0.0541,CHILKO_SOUTH,2,3.00E-04,0,0,0,0,0,0,PBS,Technicianmr,,
U12575,S12575FC1,finclip,CHILKO,3,0.9717,CHILKO-NORTH,3,0.0272,CHILKO_SOUTH,2,0.001,NAHATLATCH,2,1.00E-04,0,0,0,PBS,Technicianmr,,
U12576,S12576FC1,finclip,CHILKO,3,0.9986,CHILKO-NORTH,3,9.00E-04,TACHIE,3,4.00E-04,HORSEFLY,3,1.00E-04,0,0,0,PBS,Technicianmr,,
U12577,S12577FC1,finclip,CHILKO,3,0.9947,THOMPSON_N,2,0.0027,CHILKO-NORTH,3,0.0021,BIRKENHEAD,3,3.00E-04,CHILKO_SOUTH,2,2.00E-04,PBS,Technicianmr,,
U12578,S12578FC1,finclip,CHILKO,3,0.9929,CHILKO-NORTH,3,0.0065,RAFT,2,5.00E-04,TACHIE,3,1.00E-04,0,0,0,PBS,Technicianmr,,
U12579,S12579FC1,finclip,CHILKO,3,0.9661,CHILKO-NORTH,3,0.0332,CHILKO_SOUTH,2,7.00E-04,0,0,0,0,0,0,PBS,Technicianmr,,
U12580,S12580FC1,finclip,CHILKO,3,0.9998,CHILKO-NORTH,3,2.00E-04,0,0,0,0,0,0,0,0,0,PBS,Technicianmr,,
U12581,S12581FC1,finclip,CHILKO,3,0.9702,CHILKO-NORTH,3,0.0298,0,0,0,0,0,0,0,0,0,PBS,Technicianmr,,
U12582,S12582FC1,finclip,CHILKO,3,0.857,HORSEFLY,3,0.11,U_HORSEFLY,3,0.0159,CHILKO-NORTH,3,0.0097,QUESNEL_HORSEF,3,0.0045,PBS,Technicianmr,,
U12583,S12583FC1,finclip,CHILKO,3,0.9286,CHILKO-NORTH,3,0.0714,0,0,0,0,0,0,0,0,0,PBS,Technicianmr,,
U12584,S12584FC1,finclip,CHILKO,3,0.9804,CHILKO-NORTH,3,0.0181,CHILKO_SOUTH,2,0.0015,0,0,0,0,0,0,PBS,Technicianmr,,
U12585,S12585FC1,finclip,THOMPSON_N,2,0.9959,RAFT,2,0.0016,CHILKO,3,0.0015,CHILKO_SOUTH,2,8.00E-04,CHILKO-NORTH,3,2.00E-04,PBS,Technicianmr,,
U12586,S12586FC1,finclip,CHILKO,3,0.9879,CHILKO-NORTH,3,0.0071,CHILKO_SOUTH,2,0.0036,PINCHI_CR,3,6.00E-04,HUDSON_BAY,1,4.00E-04,PBS,Technicianmr,,
U12587,S12587FC1,finclip,PAULA,1,0.2665,PINCHI_CR,3,0.2162,TACHIE,3,0.0974,FELIX,1,0.0838,HUDSON_BAY,1,0.0507,PBS,Technicianmr,,
U12588,S12588FC1,finclip,CHILKO,3,0.9496,CHILKO-NORTH,3,0.0377,SEYMOUR,2,0.0091,HORSEFLY,3,0.0022,THOMPSON_N,2,4.00E-04,PBS,Technicianmr,,
U12589,S12589FC1,finclip,CHILKO,3,0.5237,HORSEFLY,3,0.3953,PINCHI_CR,3,0.0547,CHILKO-NORTH,3,0.0118,CHILKO_SOUTH,2,0.0086,PBS,Technicianmr,,
U12590,S12590FC1,finclip,CHILKO,3,0.9029,CHILKO-NORTH,3,0.0964,CHILKO_SOUTH,2,7.00E-04,0,0,0,0,0,0,PBS,Technicianmr,,
U12601,S12601DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12602,S12602DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12603,S12603DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12604,S12604DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12605,S12605DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12606,S12606DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12607,S12607DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12608,S12608DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12609,S12609DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12610,S12610DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12611,S12611DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12612,S12612DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12613,S12613DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12614,S12614DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12615,S12615DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12616,S12616DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12617,S12617DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12618,S12618DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12619,S12619DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12620,S12620DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12641,S12641FC1,finclip,CHILKO,3,0.9281,GINGIT_RT,9,0.0282,DUST,1,0.0188,QUESNEL_DECEPT,3,0.0126,PITT,2,0.0048,PBS,Technicianmr,,
U12642,S12642FC1,finclip,CHILKO,3,0.9717,CHILKO-NORTH,3,0.024,PINCHI_CR,3,0.0034,HORSEFLY,3,8.00E-04,QUESNEL_DECEPT,3,1.00E-04,PBS,Technicianmr,,
U12643,S12643FC1,finclip,BIRKENHEAD,3,0.9991,PITT,2,5.00E-04,LAKEWASHINGTON,5,4.00E-04,0,0,0,0,0,0,PBS,Technicianmr,,
U12644,S12644FC1,finclip,NADINA,2,0.9951,CHILKO,3,0.0039,TACHIE,3,6.00E-04,PINCHI_CR,3,2.00E-04,HUDSON_BAY,1,1.00E-04,PBS,Technicianmr,,
U12645,S12645FC1,finclip,CHILKO,3,0.9464,NADINA,2,0.0153,CHILKO-NORTH,3,0.0127,HORSEFLY,3,0.008,QUESNEL_HORSEF,3,0.0054,PBS,Technicianmr,,
U12646,S12646FC1,finclip,CHILKO,3,0.9309,CHILKO-NORTH,3,0.0685,HORSEFLY,3,3.00E-04,CHILKO_SOUTH,2,3.00E-04,0,0,0,PBS,Technicianmr,,
U12647,S12647FC1,finclip,CHILKO,3,0.9408,CHILKO-NORTH,3,0.0167,QUESNEL_DECEPT,3,0.0138,HORSEFLY,3,0.0102,TACHIE,3,0.0054,PBS,Technicianmr,,
U12648,S12648FC1,finclip,CHILKO,3,0.9301,CHILKO-NORTH,3,0.0469,THOMPSON_N,2,0.0079,HORSEFLY,3,0.0042,PINCHI_CR,3,0.0028,PBS,Technicianmr,,
U12649,S12649FC1,finclip,GATES_CR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,PBS,Technicianmr,,
U12650,S12650FC1,finclip,CHILKO,3,0.9439,CHILKO-NORTH,3,0.0462,HORSEFLY,3,0.0032,CHILKO_SOUTH,2,0.0024,TACHIE,3,9.00E-04,PBS,Technicianmr,,
U12651,S12651FC1,finclip,CHILKO,3,0.7,CHILKO-NORTH,3,0.2581,THOMPSON_N,2,0.0291,HORSEFLY,3,0.009,CHILKO_SOUTH,2,0.0014,PBS,Technicianmr,,
U12652,S12652FC1,finclip,CHILKO,3,0.9881,CHILKO-NORTH,3,0.0065,CHILKO_SOUTH,2,0.0054,0,0,0,0,0,0,PBS,Technicianmr,,
U12653,S12653FC1,finclip,CHILKO,3,0.8165,CHILKO-NORTH,3,0.1687,THOMPSON_N,2,0.0054,NADINA,2,0.0021,PAULA,1,0.0019,PBS,Technicianmr,,
U12654,S12654FC1,finclip,HORSEFLY,3,0.6723,U_HORSEFLY,3,0.2354,QUESNEL_HORSEF,3,0.0658,CHILKO,3,0.0182,QUESNEL_DECEPT,3,0.0062,PBS,Technicianmr,,
U12655,S12655FC1,finclip,CHILKO,3,0.8266,CHILKO-NORTH,3,0.1722,QUESNEL_DECEPT,3,6.00E-04,HORSEFLY,3,3.00E-04,CHILKO_SOUTH,2,2.00E-04,PBS,Technicianmr,,
U12656,S12656FC1,finclip,CHILKO,3,0.653,HORSEFLY,3,0.2232,CHILKO-NORTH,3,0.0534,CHILKO_SOUTH,2,0.0282,QUESNEL_HORSEF,3,0.018,PBS,Technicianmr,,
U12657,S12657FC1,finclip,CHILKO,3,0.9567,CHILKO-NORTH,3,0.0433,0,0,0,0,0,0,0,0,0,PBS,Technicianmr,,
U12658,S12658FC1,finclip,CHILKO,3,0.906,HORSEFLY,3,0.059,CHILKO-NORTH,3,0.0211,SEYMOUR,2,0.0036,THOMPSON_N,2,0.0018,PBS,Technicianmr,,
U12659,S12659FC1,finclip,CHILKO,3,0.9805,CHILKO-NORTH,3,0.0189,MIDDLE,3,4.00E-04,CHILKO_SOUTH,2,2.00E-04,0,0,0,PBS,Technicianmr,,
U12660,S12660FC1,finclip,NAHATLATCH,2,0.9997,CHILKO_SOUTH,2,3.00E-04,0,0,0,0,0,0,0,0,0,PBS,Technicianmr,,
U12661,S12661FC1,finclip,CHILKO,3,0.5508,NAHATLATCH,2,0.4302,CHILKO-NORTH,3,0.0137,GATES_CR,2,0.0018,GLUSKIE,1,0.001,PBS,Technicianmr,,
U12662,S12662FC1,finclip,CHILKO,3,0.8872,CHILKO-NORTH,3,0.0717,DUST,1,0.0106,FELIX,1,0.0051,QUESNEL_HORSEF,3,0.0044,PBS,Technicianmr,,
U12663,S12663FC1,finclip,CHILKO,3,0.9422,HORSEFLY,3,0.0385,CHILKO-NORTH,3,0.0131,U_HORSEFLY,3,0.0014,EAGLE_L,4,0.0013,PBS,Technicianmr,,
U12664,S12664FC1,finclip,CHILKO,3,0.797,HORSEFLY,3,0.1086,CHILKO-NORTH,3,0.0393,QUESNEL_HORSEF,3,0.0158,U_HORSEFLY,3,0.0157,PBS,Technicianmr,,
U12665,S12665FC1,finclip,CHILKO,3,0.9745,CHILKO-NORTH,3,0.0209,BLACKWATER,1,8.00E-04,HUDSON_BAY,1,8.00E-04,SINTA,1,7.00E-04,PBS,Technicianmr,,
U12666,S12666FC1,finclip,CHILKO,3,0.9878,THOMPSON_N,2,0.0064,CHILKO-NORTH,3,0.0033,CHILKO_SOUTH,2,0.0017,NAHATLATCH,2,5.00E-04,PBS,Technicianmr,,
U12667,S12667FC1,finclip,CHILKO-NORTH,3,0.9738,CHILKO,3,0.023,LITTLE,4,0.0025,KLINAKLINI,15,3.00E-04,FULTON_L,13,2.00E-04,PBS,Technicianmr,,
U12668,S12668FC1,finclip,PITT,2,0.999,CHILKO,3,0.001,0,0,0,0,0,0,0,0,0,PBS,Technicianmr,,
U12669,S12669FC1,finclip,PITT,2,0.9988,HORSEFLY,3,4.00E-04,U_HORSEFLY,3,4.00E-04,CHILKO,3,2.00E-04,L_ADAMS,4,1.00E-04,PBS,Technicianmr,,
U12670,S12670FC1,finclip,PAULA,1,0.237,CHILKO,3,0.1725,PINCHI_CR,3,0.1566,FELIX,1,0.1112,DRIFTWOOD,1,0.0424,PBS,Technicianmr,,
U12681,S12681DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12682,S12682DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12683,S12683DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12684,S12684DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12685,S12685DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12686,S12686DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12687,S12687DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12688,S12688DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12689,S12689DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12690,S12690DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12691,S12691DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12692,S12692DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12693,S12693DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12694,S12694DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12695,S12695DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12696,S12696DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12697,S12697DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12698,S12698DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12699,S12699DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12700,S12700DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12701,S12701DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12702,S12702DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12703,S12703DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12704,S12704DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12705,S12705DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12706,S12706DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12707,S12707DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12708,S12708DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12709,S12709DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12710,S12710DN1,liver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
U12721,S12721FC1,finclip,HORSEFLY,3,0.5075,QUESNEL_DECEPT,3,0.2106,U_HORSEFLY,3,0.1917,QUESNEL_HORSEF,3,0.0744,CHILKO,3,0.0127,PBS,Technicianmr,,
U12722,S12722FC1,finclip,CHILKO,3,0.5769,THOMPSON_N,2,0.2636,PINCHI_CR,3,0.0576,CHILKO-NORTH,3,0.0491,HORSEFLY,3,0.0364,PBS,Technicianmr,,
U12723,S12723FC1,finclip,CHILKO,3,0.8919,CHILKO-NORTH,3,0.0524,HORSEFLY,3,0.0207,CHILKO_SOUTH,2,0.0118,SEYMOUR,2,0.0042,PBS,Technicianmr,,
U12724,S12724FC1,finclip,HORSEFLY,3,0.28,PAULA,1,0.2441,U_HORSEFLY,3,0.147,PINCHI_CR,3,0.1364,TACHIE,3,0.0424,PBS,Technicianmr,,
U12725,S12725FC1,finclip,CHILKO,3,0.3456,QUESNEL_DECEPT,3,0.1447,PAULA,1,0.133,HORSEFLY,3,0.1145,QUESNEL_HORSEF,3,0.0773,PBS,Technicianmr,,
U12726,S12726FC1,finclip,CHILKO,3,0.9712,NAHATLATCH,2,0.0078,CHILKO-NORTH,3,0.007,CHILKO_SOUTH,2,0.006,HORSEFLY,3,0.0034,PBS,Technicianmr,,
