ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,dissection_status,date_processed,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,analyzing_lab,quality_level,quality_log
U18523,2016-06-01-J01-CU-7,JE253N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18524,2016-06-01-J01-CU-8,JE253N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18525,2016-06-01-J01-CU-9,JE253N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18526,2016-06-01-J01-PI-1,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18527,2016-06-01-J01-PI-10,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18528,2016-06-01-J01-PI-2,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18529,2016-06-01-J01-PI-3,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18530,2016-06-01-J01-PI-4,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18531,2016-06-01-J01-PI-5,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18532,2016-06-01-J01-PI-6,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18533,2016-06-01-J01-PI-7,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18534,2016-06-01-J01-PI-8,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18535,2016-06-01-J01-PI-9,JE253N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18536,2016-06-01-J01-SO-1,JE253N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18537,2016-06-01-J01-SO-10,JE253N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18538,2016-06-01-J01-SO-2,JE253N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18539,2016-06-01-J01-SO-3,JE253N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18540,2016-06-01-J01-SO-4,JE253N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18541,2016-06-01-J01-SO-6,JE253N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18542,2016-06-01-J01-SO-7,JE253N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18543,2016-06-01-J01-SO-9,JE253N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18544,2016-06-01-J02-SO-1,JE252N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18545,2016-06-01-J02-SO-10,JE252N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18546,2016-06-01-J02-SO-2,JE252N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18547,2016-06-01-J02-SO-5,JE252N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18548,2016-06-01-J02-SO-6,JE252N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18549,2016-06-01-J02-SO-7,JE252N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18550,2016-06-01-J02-SO-8,JE252N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18551,2016-06-01-J02-SO-9,JE252N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18552,2016-06-02-D11-CU-1,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18553,2016-06-02-D11-CU-10,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18554,2016-06-02-D11-CU-2,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18555,2016-06-02-D11-CU-3,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18556,2016-06-02-D11-CU-4,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18557,2016-06-02-D11-CU-5,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18558,2016-06-02-D11-CU-6,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18559,2016-06-02-D11-CU-7,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18560,2016-06-02-D11-CU-8,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18561,2016-06-02-D11-CU-9,DE295N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18562,2016-06-02-D11-HE-1,DE295N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18563,2016-06-02-D11-HE-2,DE295N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18564,2016-06-02-D11-HE-3,DE295N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18565,2016-06-02-D11-PI-1,DE295N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18566,2016-06-02-D11-PI-2,DE295N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18567,2016-06-02-D11-PI-3,DE295N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18568,2016-06-02-D11-PI-4,DE295N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18569,2016-06-02-D11-SO-21,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18570,2016-06-02-D11-SO-22,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18571,2016-06-02-D11-SO-23,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18572,2016-06-02-D11-SO-24,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18573,2016-06-02-D11-SO-25,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18574,2016-06-02-D11-SO-26,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18575,2016-06-02-D11-SO-27,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18576,2016-06-02-D11-SO-28,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18577,2016-06-02-D11-SO-29,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18578,2016-06-02-D11-SO-30,DE295N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18579,2016-06-02-D20-CU-1,DE297N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18580,2016-06-02-D20-CU-2,DE297N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18581,2016-06-02-D20-CU-3,DE297N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18582,2016-06-02-D20-PI-1,DE297N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18583,2016-06-02-D20-PI-2,DE297N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18584,2016-06-02-D20-PI-3,DE297N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18585,2016-06-02-D20-PI-4,DE297N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18586,2016-06-02-D20-SO-21,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18587,2016-06-02-D20-SO-22,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18588,2016-06-02-D20-SO-23,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18589,2016-06-02-D20-SO-24,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18590,2016-06-02-D20-SO-25,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18591,2016-06-02-D20-SO-26,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18592,2016-06-02-D20-SO-27,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18593,2016-06-02-D20-SO-28,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18594,2016-06-02-D20-SO-29,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18595,2016-06-02-D20-SO-30,DE297N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18596,2016-06-02-D21-CU-1,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18597,2016-06-02-D21-CU-10,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18598,2016-06-02-D21-CU-2,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18599,2016-06-02-D21-CU-3,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18600,2016-06-02-D21-CU-4,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18601,2016-06-02-D21-CU-5,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18602,2016-06-02-D21-CU-6,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18603,2016-06-02-D21-CU-7,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18604,2016-06-02-D21-CU-8,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18605,2016-06-02-D21-CU-9,DE296N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18606,2016-06-02-D21-PI-1,DE296N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18607,2016-06-02-D21-PI-2,DE296N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18608,2016-06-02-D21-PI-3,DE296N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18609,2016-06-02-D21-PI-4,DE296N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18610,2016-06-02-D21-PI-5,DE296N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18611,2016-06-02-D21-PI-6,DE296N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18612,2016-06-02-D21-SO-1,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18613,2016-06-02-D21-SO-10,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18614,2016-06-02-D21-SO-11,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18615,2016-06-02-D21-SO-12,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18616,2016-06-02-D21-SO-13,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18617,2016-06-02-D21-SO-14,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18618,2016-06-02-D21-SO-15,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18619,2016-06-02-D21-SO-16,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18620,2016-06-02-D21-SO-17,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18621,2016-06-02-D21-SO-18,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18622,2016-06-02-D21-SO-19,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18623,2016-06-02-D21-SO-2,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18624,2016-06-02-D21-SO-20,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18625,2016-06-02-D21-SO-3,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18626,2016-06-02-D21-SO-4,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18627,2016-06-02-D21-SO-5,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18628,2016-06-02-D21-SO-6,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18629,2016-06-02-D21-SO-7,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18630,2016-06-02-D21-SO-8,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18631,2016-06-02-D21-SO-9,DE296N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18632,2016-06-02-J08-CU-1,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18633,2016-06-02-J08-CU-10,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18634,2016-06-02-J08-CU-2,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18635,2016-06-02-J08-CU-3,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18636,2016-06-02-J08-CU-4,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18637,2016-06-02-J08-CU-5,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18638,2016-06-02-J08-CU-6,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18639,2016-06-02-J08-CU-7,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18640,2016-06-02-J08-CU-8,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
U18641,2016-06-02-J08-CU-9,JE256N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,not_dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAKAI,Technicianmr,NA
