ufn,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,quality_level,quality_flag,quality_log
U16512,2018-10-26,None,Present,10.5,97,101,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16883,2018-10-26,None,Present,13.9,105,111,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16884,2018-10-26,None,Present,22.2,128,133,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16885,2018-10-26,None,Present,10.3,96,100,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16886,2018-10-26,None,Present,14.9,106,111,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16887,2018-10-26,None,Present,21,122,128,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16888,2018-10-26,None,Present,31.4,140,147,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16889,2018-10-26,None,Present,24.1,131,136,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16890,2018-10-26,None,Present,25.4,133,140,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U17091,2018-10-26,None,Present,11.3,100,105,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U17092,2018-10-26,None,Present,27.7,133,139,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U17097,2018-10-26,None,Present,9.7,95,101,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U17098,2018-10-26,None,Present,15.4,107,112,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U17099,2018-10-26,None,Present,14.8,111,107,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U17100,2018-10-26,None,Present,14.8,111,117,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U17231,2018-10-26,None,Present,15.7,113,119,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U17232,2018-10-26,None,Present,31.6,142,146,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U17234,2018-10-26,None,Present,19.9,121,127,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U17235,2018-10-26,None,Present,21.2,123,129,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U17236,2018-10-26,None,Present,19.7,123,128,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U17237,2018-10-26,None,Present,13.8,109,114,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U17238,2018-10-26,None,Present,14.9,109,115,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U17239,2018-10-26,None,Present,14.3,106,112,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U17240,2018-10-26,None,Present,18.1,118,124,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16011,2018-10-29,None,Present,17.9,119,124,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16012,2018-10-29,None,Present,15.4,109,115,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16013,2018-10-29,None,Present,18.7,117,122,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16014,2018-10-29,None,Present,13.1,107,112,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16015,2018-10-29,None,Present,7.9,94,98,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16016,2018-10-29,None,Present,13.6,107,112,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16017,2018-10-29,None,Present,12.4,104,108,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16018,2018-10-29,None,Present,11.7,102,106,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16019,2018-10-29,None,Present,15.5,113,118,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16020,2018-10-29,None,Present,17.2,117,123,NA,NA,EJ,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16513,2018-10-29,None,Present,8.8,92,97,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16514,2018-10-29,None,Present,11.2,102,107,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16515,2018-10-29,None,Present,10.6,97,102,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16516,2018-10-29,None,Present,7.3,91,96,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16517,2018-10-29,None,Present,18.5,119,125,NA,isopod in gill,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16518,2018-10-29,None,Present,8,89,94,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16519,2018-10-29,None,Present,9.8,96,101,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16520,2018-10-29,None,Present,11.9,101,106,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16151,2018-10-29,None,Present,9.1,100,105,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16152,2018-10-29,None,Present,8.7,93,98,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16153,2018-10-29,None,Present,9.8,99,104,NA,rocinela,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16154,2018-10-29,None,Present,21.4,127,133,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16155,2018-10-29,None,Present,16.8,115,121,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16156,2018-10-29,None,Present,6.3,86,88,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16157,2018-10-29,None,Present,17.4,113,119,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16158,2018-10-29,None,Present,7,87,92,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16159,2018-10-29,None,Present,5.4,83,88,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16160,2018-10-29,None,Present,7.1,90,95,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16341,2018-10-29,None,Present,7.1,86,91,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16342,2018-10-29,None,Present,7.9,91,95,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16343,2018-10-29,None,Present,12.9,109,115,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16344,2018-10-29,None,Present,42.2,157,164,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16350,2018-10-29,None,Present,29.5,138,142,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U17093,2018-10-29,None,Present,13.6,100,105,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U17094,2018-10-29,None,Present,13.7,106,112,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U17095,2018-10-29,None,Present,14.2,108,114,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U17096,2018-10-29,None,Present,11.2,107,112,NA,NA,KB,streamlined_1,lab_motiles_cryo,NA,Technicianmr,NA,NA
U16661,2018-10-31,None,Present,14.3,112,117,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16662,2018-10-31,None,Present,9.7,97,102,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16663,2018-10-31,None,Present,5.6,83,88,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16664,2018-10-31,None,Present,9,95,101,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16665,2018-10-31,None,Present,6.3,89,94,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16666,2018-10-31,None,Present,10.9,98,104,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16667,2018-10-31,None,Present,8.1,93,97,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16668,2018-10-31,None,Present,10.8,99,104,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16669,2018-10-31,None,Present,9.5,96,99,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16670,2018-10-31,None,Present,7.9,92,97,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16971,2018-10-31,None,Present,9.2,90,95,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16972,2018-10-31,None,Present,9,95,100,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16973,2018-10-31,None,Present,8.6,93,97,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16974,2018-10-31,None,Present,4.8,80,86,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16975,2018-10-31,None,Present,13,102,107,NA,isopod in gill,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16976,2018-10-31,None,Present,8.4,92,97,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16977,2018-10-31,None,Present,11.5,103,109,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16978,2018-10-31,None,Present,7.7,89,94,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16979,2018-10-31,None,Present,10,96,100,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16980,2018-10-31,None,Present,8.8,93,98,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16345,2018-10-31,None,Present,13.6,102,107,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16346,2018-10-31,None,Present,29.5,133,139,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16347,2018-10-31,None,Present,32.2,139,145,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16348,2018-10-31,CWT,Absent,30.4,138,145,head in CWT bag 1,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16349,2018-10-31,None,Present,11.8,98,103,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16501,2018-10-31,None,Present,22.2,122,125,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16502,2018-10-31,None,Present,18.2,119,125,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16504,2018-10-31,None,Present,16.3,113,120,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16508,2018-10-31,None,Present,11.7,100,105,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16509,2018-10-31,None,Present,10.1,87,92,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16711,2018-10-31,None,Present,13.7,109,115,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16712,2018-10-31,None,Present,17.2,117,122,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16713,2018-10-31,None,Present,9.8,99,103,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16714,2018-10-31,None,Present,8,92,97,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16715,2018-10-31,None,Present,7.7,91,96,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16716,2018-10-31,None,Present,12,104,109,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16717,2018-10-31,None,Present,18.5,121,126,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16718,2018-10-31,None,Present,9,97,102,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16719,2018-10-31,None,Present,8.3,95,99,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16720,2018-10-31,None,Present,9.1,91,96,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16161,2018-11-01,None,Present,33.9,144,150,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16162,2018-11-01,None,Present,34.9,144,150,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16163,2018-11-01,None,Present,9.6,98,103,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16164,2018-11-01,None,Present,6.7,84,89,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16165,2018-11-01,None,Present,28.9,136,141,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16166,2018-11-01,None,Present,31.6,139,144,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16167,2018-11-01,None,Present,21.6,121,127,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16168,2018-11-01,None,Present,8.3,87,92,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16169,2018-11-01,None,Present,27.5,136,142,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16170,2018-11-01,None,Present,46.6,153,159,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16191,2018-11-01,None,Present,21.5,123,128,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16192,2018-11-01,None,Present,16.5,120,125,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16193,2018-11-01,None,Present,15.8,114,120,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16194,2018-11-01,None,Present,11.2,100,105,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16195,2018-11-01,None,Present,17.3,118,124,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16196,2018-11-01,None,Present,14.8,111,116,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16197,2018-11-01,None,Present,15.2,109,114,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16503,2018-11-01,None,Present,10,100,105,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16505,2018-11-01,None,Present,24,129,136,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16506,2018-11-01,None,Present,12.8,107,113,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16507,2018-11-01,None,Present,16.6,113,117,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16510,2018-11-01,None,Present,15.8,112,118,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16801,2018-11-01,None,Present,7.8,90,94,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16802,2018-11-01,None,Present,8.2,92,97,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16803,2018-11-01,None,Present,12.3,103,108,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16804,2018-11-01,None,Present,11.6,101,106,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16805,2018-11-01,None,Present,10.4,98,103,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16806,2018-11-01,None,Present,7.3,88,92,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16807,2018-11-01,None,Present,10.1,96,100,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16808,2018-11-01,None,Present,13.7,108,113,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16809,2018-11-01,None,Present,10.8,103,109,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16810,2018-11-01,None,Present,8.1,95,99,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16141,2018-11-02,None,Present,9.1,95,100,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16142,2018-11-02,None,Present,7.4,88,92,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16143,2018-11-02,None,Present,8,86,91,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16144,2018-11-02,None,Present,6.6,84,89,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16145,2018-11-02,None,Present,9.1,95,100,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16146,2018-11-02,None,Present,7,87,92,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16147,2018-11-02,None,Present,10.9,98,103,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16148,2018-11-02,None,Present,6.6,85,90,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16149,2018-11-02,None,Present,8.8,93,98,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16150,2018-11-02,None,Present,7.8,91,96,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16198,2018-11-02,None,Present,15.4,112,118,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16199,2018-11-02,None,Present,13.8,107,111,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16200,2018-11-02,CWT,Absent,32.1,139,145,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16351,2018-11-02,None,Present,13.1,105,110,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16352,2018-11-02,None,Present,4.6,77,82,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16353,2018-11-02,None,Present,9.8,96,101,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16354,2018-11-02,None,Present,6.2,83,88,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16355,2018-11-02,None,Present,7.2,83,88,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16356,2018-11-02,None,Present,7.4,90,95,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16181,2018-11-02,None,Present,9.6,92,97,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16182,2018-11-02,None,Present,10.3,93,98,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16183,2018-11-02,None,Present,7.5,88,92,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16184,2018-11-02,None,Present,16.2,111,118,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16185,2018-11-02,None,Present,7.4,86,91,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16186,2018-11-02,None,Present,6.3,84,88,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16187,2018-11-02,None,Present,5.2,78,83,NA,Lots of scales missing,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16188,2018-11-02,None,Present,8,86,91,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16189,2018-11-02,None,Present,6.3,80,86,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16190,2018-11-02,None,Present,7.5,86,91,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16251,2018-11-02,None,Present,11.9,103,109,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16252,2018-11-02,None,Present,20,121,125,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16253,2018-11-02,None,Present,13,109,115,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16254,2018-11-02,None,Present,15.7,115,125,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16255,2018-11-02,None,Present,13.5,110,116,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16256,2018-11-02,None,Present,17,113,119,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16257,2018-11-02,None,Present,20.8,122,128,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16258,2018-11-02,None,Present,11.2,101,106,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16259,2018-11-02,None,Present,21.2,126,132,NA,NA,KB,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16021,2018-11-05,None,Present,16.1,110,115,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16022,2018-11-05,None,Present,15.3,113,118,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16023,2018-11-05,None,Present,12,102,108,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16024,2018-11-05,None,Present,20.7,121,127,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16357,2018-11-05,None,Present,6,87,92,NA,bled from gill,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16358,2018-11-05,None,Present,5.9,83,88,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
U16359,2018-11-05,None,Present,5.7,84,89,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16360,2018-11-05,None,Present,5.9,82,87,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG)
U16541,2018-11-05,None,Present,19,119,124,NA,NA,EJ,streamlined_1,lab_motiles_etoh,NA,Technicianmr,NA,NA
