ufn,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab
U17921,2019-01-17,None,Present,35.2,,147,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16633,2019-01-18,None,Present,26.3,,143,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U16637,2019-01-18,None,Present,18.5,,126,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U16851,2019-01-18,None,Present,32.4,,149,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U16852,2019-01-18,None,Present,21.2,,126,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U16853,2019-01-18,None,Present,20.4,,128,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U16854,2019-01-18,None,Present,39.9,,160,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U16855,2019-01-18,None,Present,24,,131,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17241,2019-01-18,None,Present,16,,117,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17242,2019-01-18,None,Present,13.3,,115,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17243,2019-01-18,None,Present,17.9,,116,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17244,2019-01-18,None,Present,22.7,,134,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17245,2019-01-18,None,Present,18.6,,127,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17246,2019-01-18,None,Present,16.4,,124,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17247,2019-01-18,None,Present,9.9,,102,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17248,2019-01-18,None,Present,19.4,,130,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17249,2019-01-18,None,Present,18.1,,131,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U17250,2019-01-18,None,Present,18.2,,125,NA,NA,JG,streamlined1,lab_motiles_etoh,NA
U16071,2019-01-18,None,Present,11.5,,102,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16171,2019-01-18,None,Present,15,,116,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16172,2019-01-18,None,Present,14.6,,116,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16211,2019-01-18,None,Present,15.7,,120,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16212,2019-01-18,None,Present,17.5,,123,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16213,2019-01-18,None,Present,11.7,,111,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16214,2019-01-18,None,Present,14,,119,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16215,2019-01-18,None,Present,15.2,,117,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16216,2019-01-18,None,Present,15.9,,123,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16311,2019-01-18,None,Present,12.2,,110,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16312,2019-01-18,None,Present,30.2,,136,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16331,2019-01-18,None,Present,10,,105,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16371,2019-01-18,None,Present,12.3,,111,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16372,2019-01-18,None,Present,12.4,,110,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16381,2019-01-18,None,Present,11.7,,104,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U16531,2019-01-18,None,Present,20.7,,128,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U17031,2019-01-18,None,Present,20.1,,118,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U17061,2019-01-18,None,Present,27.9,,134,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U17431,2019-01-18,None,Present,1.7,,61,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U17481,2019-01-18,None,Present,10.5,,99,NA,Isopod,KB,streamlined1,lab_motiles_etoh,NA
U17641,2019-01-18,None,Present,14.2,,116,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U17841,2019-01-18,None,Present,16.2,,115,NA,NA,KB,streamlined1,lab_motiles_etoh,NA
U22045,2019-06-27,none,present,14.8,,117,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22044,2019-06-27,none,present,13.2,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22041,2019-06-27,none,present,16.6,,118,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22047,2019-06-28,none,present,13.8,,116,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22050,2019-06-28,none,present,16.2,,123,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22048,2019-06-28,none,present,17.9,,121,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22043,2019-06-28,none,present,12.8,,116,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22042,2019-06-28,none,present,18.2,,121,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22046,2019-06-28,none,present,12.3,,111,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22049,2019-06-28,none,present,10.9,,105,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22012,2019-06-28,none,present,10.2,,109,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20581,2019-06-28,none,present,15.4,,116,NA,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20582,2019-06-28,none,present,15.7,,118,NA,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20583,2019-06-28,none,present,18.6,,123,NA,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20584,2019-06-28,none,present,15.8,,116,NA,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20585,2019-06-28,none,present,15.5,,118,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20586,2019-06-28,none,present,16.6,,123,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20587,2019-06-28,none,present,14,,NA,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20588,2019-06-28,none,present,14.2,,113,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20589,2019-06-28,none,present,19.1,,127,Had to put fish on tray in -80 freezer for 15-20 min after weighing in order to switch out RNA trays,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20590,2019-06-28,none,present,17.6,,119,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U21641,2019-07-03,none,present,14.1,,111,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21642,2019-07-03,none,present,15.8,,119,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21643,2019-07-03,none,present,15.8,,114,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21644,2019-07-03,none,present,17.8,,NA,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21645,2019-07-03,none,present,18,,125,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21646,2019-07-03,none,present,24.5,,139,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21647,2019-07-03,none,present,15.1,,112,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21648,2019-07-03,none,present,24,,132,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21649,2019-07-03,none,present,15.8,,NA,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21650,2019-07-03,none,present,13.2,,110,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22011,2019-07-04,none,present,13.1,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22014,2019-07-04,none,present,11.4,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22015,2019-07-04,none,present,14.2,,116,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22017,2019-07-04,none,present,15.6,,116,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22020,2019-07-04,none,present,13.4,,113,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22013,2019-07-04,none,present,16.1,,118,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22016,2019-07-04,none,present,13.4,,112,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22018,2019-07-04,none,present,11,,108,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22019,2019-07-04,none,present,14,,110,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22107,2019-07-05,none,present,13.6,,112,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22108,2019-07-05,none,present,20.1,,125,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22109,2019-07-05,none,present,14.3,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22110,2019-07-05,none,present,14.9,,118,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22101,2019-07-05,none,present,18.6,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22103,2019-07-05,none,present,19.6,,121,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22105,2019-07-05,none,present,13.7,,110,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22104,2019-07-05,none,present,10.4,,105,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22106,2019-07-09,none,present,18.8,,127,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22102,2019-07-09,none,present,16.1,,121,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20597,2019-07-09,none,present,17,,121,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20598,2019-07-09,none,present,13.8,,112,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20593,2019-07-09,none,present,14.8,,116,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20600,2019-07-09,none,present,14,,114,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20596,2019-07-09,none,present,17.8,,122,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20594,2019-07-09,none,present,19.4,,128,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20591,2019-07-09,none,present,19.7,,126,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20595,2019-07-09,none,present,16,,118,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20599,2019-07-09,none,present,16.5,,125,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20592,2019-07-09,none,present,14.3,,112,NA,NA,KB,streamlined_workup_4,lab_motiles_cryo,NA
U20881,2019-06-28,none,present,18.9,,124,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20882,2019-06-28,none,present,14.1,,111,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20883,2019-06-28,none,present,21.8,,129,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20885,2019-06-28,none,present,18.5,,120,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20886,2019-07-05,none,present,21.7,,132,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20890,2019-07-05,none,present,12.9,,NA,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20888,2019-07-05,none,present,17,,119,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20884,2019-07-05,none,present,21.8,,124,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20889,2019-07-05,none,present,21.7,,131,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20887,2019-07-05,none,present,18.8,,124,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22100,2019-07-09,none,present,12.8,,110,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22095,2019-07-09,none,present,10.7,,101,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22096,2019-07-09,none,present,18.2,,123,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22092,2019-07-09,none,present,15.7,,115,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22091,2019-07-09,none,present,NA,,121,Forgot to record weight,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22099,2019-07-09,none,present,14,,111,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22098,2019-07-09,none,present,19.2,,125,Fish likely defrosted too much during dissection because dropped Gill RNA tubes on fish tray. Tubes G and H got fish water on them but were wiped clean with ethanol. Bead lost from H and replaced. New row of tubes so no samples lost.,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22097,2019-07-09,none,present,20.2,,128,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22093,2019-07-09,none,present,14.3,,117,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22094,2019-07-09,none,present,15.1,,114,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U20505,2019-07-10,none,present,16.2,,115,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20507,2019-07-10,none,present,16.7,,118,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20508,2019-07-10,none,present,15.2,,111,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20506,2019-07-10,none,present,23.1,,131,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20503,2019-07-10,none,present,24.2,,129,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20501,2019-07-10,none,present,20.1,,130,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20502,2019-07-10,none,present,17.7,,119,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20509,2019-07-10,none,present,19.3,,123,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20510,2019-07-10,none,present,25.9,,135,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20504,2019-07-10,none,present,17.7,,117,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20541,2019-07-10,none,present,27,,139,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20549,2019-07-10,none,present,23.8,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20550,2019-07-10,none,present,19.5,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20546,2019-07-10,none,present,18.1,,119,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20545,2019-07-10,none,present,32.3,,141,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20542,2019-07-10,none,present,26.4,,134,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U21661,2019-07-05,none,present,18.8,,119,NA,Large predator scar on both flanks,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21662,2019-07-05,none,present,16.9,,115,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21663,2019-07-05,none,present,15.7,,112,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21664,2019-07-05,none,present,19.1,,NA,Lice count may or may not include nonmotile stages,Lesions on both flanks,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21665,2019-07-05,none,present,17.1,,117,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21666,2019-07-05,none,present,15.5,,116,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21667,2019-07-05,none,present,18.5,,117,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21668,2019-07-10,none,present,16.6,,NA,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21669,2019-07-10,none,present,15.2,,115,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21670,2019-07-10,none,present,15.8,,114,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22053,2019-07-10,none,present,16.4,,118,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22054,2019-07-10,none,present,12.1,,109,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22059,2019-07-10,none,present,15.7,,115,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22051,2019-07-10,none,present,19.2,,125,A lot of ice on fish; lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22060,2019-07-10,none,present,17,,120,lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22057,2019-07-10,none,present,14.9,,119,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22058,2019-07-10,none,present,12.5,,119,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22056,2019-07-10,none,present,13.8,,113,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22052,2019-07-10,none,present,16.9,,123,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22055,2019-07-10,none,present,16.9,,120,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21081,2019-07-10,none,present,24.9,,131,A lot of ice on fish; lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21082,2019-07-10,none,present,19.9,,127,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U21681,2019-07-10,none,present,16.6,,118,Lice count may or may not include nonmotile stages,Unidentified invertebrate on rostrum,SF,streamlined_workup_3,lab_motiles_cryo,NA
U20921,2019-07-10,none,present,14.8,,NA,Lice count may or may not include nonmotile stages,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U22079,2019-06-27,none,present,14.4,,113,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U22075,2019-06-27,none,present,17.4,,NA,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U22077,2019-06-28,none,present,12.5,,112,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U22071,2019-06-28,none,present,20.3,,126,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U22076,2019-06-28,none,present,13.6,,115,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U22078,2019-06-28,none,present,15.2,,118,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U22072,2019-06-28,none,present,18.5,,123,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U22080,2019-06-28,none,present,16.3,,116,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U22073,2019-07-05,none,present,13.3,,116,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U22074,2019-07-05,none,present,18.5,,123,NA,NA,JG,streamlined_workup_3,lab_motiles_cryo,NA
U20569,2019-07-05,none,present,17.2,,120,NA,NA,JG,streamlined_workup_4,lab_motiles_cryo,NA
U20570,2019-07-05,none,present,17.4,,119,NA,NA,JG,streamlined_workup_4,lab_motiles_cryo,NA
U20568,2019-07-05,none,present,20.1,,124,NA,NA,JG,streamlined_workup_4,lab_motiles_cryo,NA
U20566,2019-07-05,none,present,16.6,,122,NA,NA,JG,streamlined_workup_4,lab_motiles_cryo,NA
U20544,2019-07-12,none,present,25.8,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20543,2019-07-12,none,present,14.3,,114,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20548,2019-07-12,none,present,29.4,,144,NA,large abrasion and lots of scales missing on left side,KB,streamlined_workup_3,lab_motiles_cryo,NA
U20547,2019-07-12,none,present,27.7,,143,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22038,2019-07-12,none,present,15.2,,115,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22033,2019-07-12,none,present,16,,122,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22031,2019-07-12,none,present,14.7,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22037,2019-07-12,none,present,15.4,,119,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22035,2019-07-12,none,present,13.8,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22036,2019-07-12,none,present,15.3,,117,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22039,2019-07-12,none,present,20.5,,125,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22034,2019-07-12,none,present,12,,106,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22040,2019-07-12,none,present,15.8,,120,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22032,2019-07-15,none,present,15,,116,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22064,2019-07-15,none,present,21.5,,124,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22061,2019-07-15,none,present,22.3,,127,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22065,2019-07-15,none,present,24.3,,130,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22067,2019-07-15,none,present,22.4,,129,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22063,2019-07-15,none,present,17.1,,119,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22062,2019-07-15,none,present,19.5,,125,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22066,2019-07-15,none,present,15.8,,114,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22160,2019-07-15,none,present,13.9,,115,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22154,2019-07-15,none,present,14.9,,116,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22152,2019-07-15,none,present,15.3,,113,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22158,2019-07-15,none,present,17.2,,121,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22151,2019-07-15,none,present,19.3,,118,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22157,2019-07-15,none,present,15.4,,114,NA,hemorrhaging on right pelvic fin,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22156,2019-07-15,none,present,16.2,,120,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22155,2019-07-15,none,present,19.5,,127,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22153,2019-07-15,none,present,14,,114,NA,NA,SJ,streamlined_workup_3,lab_motiles_cryo,NA
U22122,2019-07-15,none,present,15.6,,111,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22124,2019-07-15,none,present,17.5,,116,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22123,2019-07-15,none,present,17,,118,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22128,2019-07-15,none,present,12.7,,NA,Some samples taken before weighing fish,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22125,2019-07-15,none,present,16.4,,122,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22126,2019-07-15,none,present,13,,NA,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22121,2019-07-15,none,present,14.7,,115,Fish put back in freezer for ~20 min after RNA:DNA extraction,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22127,2019-07-15,none,present,15.2,,115,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22129,2019-07-15,none,present,12.8,,NA,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U22130,2019-07-15,none,present,14.3,,111,NA,NA,SF,streamlined_workup_3,lab_motiles_cryo,NA
U20833,2019-07-16,none,present,15.5,,NA,A lot of ice,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20831,2019-07-16,none,present,23.4,,121,Tons of ice,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U20832,2019-07-16,none,present,21.2,,NA,NA,NA,SF,streamlined_workup_4,lab_motiles_cryo,NA
U22249,2019-07-16,none,present,14.5,,119,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22241,2019-07-16,none,present,11.6,,107,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22242,2019-07-16,none,present,13.8,,114,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22244,2019-07-16,none,present,12.9,,112,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22247,2019-07-16,none,present,14.2,,113,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22243,2019-07-16,none,present,13.4,,NA,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22248,2019-07-16,none,present,12.9,,110,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22245,2019-07-16,none,present,14.6,,114,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22246,2019-07-16,none,present,23,,135,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U22250,2019-07-16,none,present,13.8,,119,NA,NA,KB,streamlined_workup_3,lab_motiles_cryo,NA
U21101,2019-07-12,none,present,18.7,,120,NA,NA,TF,streamlined_workup_3,lab_motiles_cryo,NA
U21102,2019-07-12,none,present,23.2,,131,NA,NA,TF,streamlined_workup_3,lab_motiles_cryo,NA
