sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab
U3118RK1,RNA_pathogens,kidney,U3118,NA,NA
U3119RK1,RNA_pathogens,kidney,U3119,NA,NA
U3120RK1,RNA_pathogens,kidney,U3120,NA,NA
U3121RK1,RNA_pathogens,kidney,U3121,NA,NA
U3122RK1,RNA_pathogens,kidney,U3122,NA,NA
U3123RK1,RNA_pathogens,kidney,U3123,NA,NA
U3124RK1,RNA_pathogens,kidney,U3124,NA,NA
U3125RK1,RNA_pathogens,kidney,U3125,NA,NA
U3126RK1,RNA_pathogens,kidney,U3126,NA,NA
U3127RK1,RNA_pathogens,kidney,U3127,NA,NA
U3128RK1,RNA_pathogens,kidney,U3128,NA,NA
U3129RK1,RNA_pathogens,kidney,U3129,NA,NA
U3130RK1,RNA_pathogens,kidney,U3130,NA,NA
U3131RK1,RNA_pathogens,kidney,U3131,NA,NA
U3132RK1,RNA_pathogens,kidney,U3132,NA,NA
U3133RK1,RNA_pathogens,kidney,U3133,NA,NA
U3134RK1,RNA_pathogens,kidney,U3134,NA,NA
U3135RK1,RNA_pathogens,kidney,U3135,NA,NA
U3136RK1,RNA_pathogens,kidney,U3136,NA,NA
U3137RK1,RNA_pathogens,kidney,U3137,NA,NA
U3138RK1,RNA_pathogens,kidney,U3138,NA,NA
U3139RK1,RNA_pathogens,kidney,U3139,NA,NA
U3140RK1,RNA_pathogens,kidney,U3140,NA,NA
U3141RK1,RNA_pathogens,kidney,U3141,NA,NA
U3142RK1,RNA_pathogens,kidney,U3142,NA,NA
U3143RK1,RNA_pathogens,kidney,U3143,NA,NA
U3144RK1,RNA_pathogens,kidney,U3144,NA,NA
U3145RK1,RNA_pathogens,kidney,U3145,NA,NA
U3146RK1,RNA_pathogens,kidney,U3146,NA,NA
U3147RK1,RNA_pathogens,kidney,U3147,NA,NA
U3148RK1,RNA_pathogens,kidney,U3148,NA,NA
U3149RK1,RNA_pathogens,kidney,U3149,NA,NA
U3150RK1,RNA_pathogens,kidney,U3150,NA,NA
U3151RK1,RNA_pathogens,kidney,U3151,NA,NA
U3152RK1,RNA_pathogens,kidney,U3152,NA,NA
U3153RK1,RNA_pathogens,kidney,U3153,NA,NA
U3154RK1,RNA_pathogens,kidney,U3154,NA,NA
U3155RK1,RNA_pathogens,kidney,U3155,NA,NA
U3156RK1,RNA_pathogens,kidney,U3156,NA,NA
U3157RK1,RNA_pathogens,kidney,U3157,NA,NA
U3158RK1,RNA_pathogens,kidney,U3158,NA,NA
U3159RK1,RNA_pathogens,kidney,U3159,NA,NA
U3160RK1,RNA_pathogens,kidney,U3160,NA,NA
U3161RK1,RNA_pathogens,kidney,U3161,NA,NA
U3162RK1,RNA_pathogens,kidney,U3162,Heart & liver touched dissection tray & slightly thawed. Unable to find spleen,NA
U3163RK1,RNA_pathogens,kidney,U3163,NA,NA
U3164RK1,RNA_pathogens,kidney,U3164,NA,NA
U3165RK1,RNA_pathogens,kidney,U3165,Kidney slightly thawed,NA
U3166RK1,RNA_pathogens,kidney,U3166,Kidney slightly thawed,NA
U3167RK1,RNA_pathogens,kidney,U3167,Kidney slightly thawed,NA
U3168RK1,RNA_pathogens,kidney,U3168,NA,NA
U3169RK1,RNA_pathogens,kidney,U3169,NA,NA
U3170RK1,RNA_pathogens,kidney,U3170,NA,NA
U3171RK1,RNA_pathogens,kidney,U3171,NA,NA
U3172RK1,RNA_pathogens,kidney,U3172,NA,NA
U3173RK1,RNA_pathogens,kidney,U3173,NA,NA
U3174RK1,RNA_pathogens,kidney,U3174,NA,NA
U3175RK1,RNA_pathogens,kidney,U3175,NA,NA
U3176RK1,RNA_pathogens,kidney,U3176,NA,NA
U3177RK1,RNA_pathogens,kidney,U3177,NA,NA
U3178RK1,RNA_pathogens,kidney,U3178,NA,NA
U3179RK1,RNA_pathogens,kidney,U3179,NA,NA
U3180RK1,RNA_pathogens,kidney,U3180,NA,NA
U3181RK1,RNA_pathogens,kidney,U3181,NA,NA
U3182RK1,RNA_pathogens,kidney,U3182,NA,NA
U3183RK1,RNA_pathogens,kidney,U3183,NA,NA
U3184RK1,RNA_pathogens,kidney,U3184,NA,NA
U3185RK1,RNA_pathogens,kidney,U3185,NA,NA
U3186RK1,RNA_pathogens,kidney,U3186,NA,NA
U3187RK1,RNA_pathogens,kidney,U3187,NA,NA
U3188RK1,RNA_pathogens,kidney,U3188,NA,NA
U3189RK1,RNA_pathogens,kidney,U3189,NA,NA
U3190RK1,RNA_pathogens,kidney,U3190,NA,NA
U3191RK1,RNA_pathogens,kidney,U3191,NA,NA
U3192RK1,RNA_pathogens,kidney,U3192,NA,NA
U3193RK1,RNA_pathogens,kidney,U3193,NA,NA
U3194RK1,RNA_pathogens,kidney,U3194,NA,NA
U3195RK1,RNA_pathogens,kidney,U3195,NA,NA
U3196RK1,RNA_pathogens,kidney,U3196,NA,NA
U3197RK1,RNA_pathogens,kidney,U3197,NA,NA
U3198RK1,RNA_pathogens,kidney,U3198,NA,NA
U3199RK1,RNA_pathogens,kidney,U3199,NA,NA
U3200RK1,RNA_pathogens,kidney,U3200,NA,NA
U3201RK1,RNA_pathogens,kidney,U3201,NA,NA
U3202RK1,RNA_pathogens,kidney,U3202,NA,NA
U3203RK1,RNA_pathogens,kidney,U3203,NA,NA
U3204RK1,RNA_pathogens,kidney,U3204,NA,NA
U3205RK1,RNA_pathogens,kidney,U3205,NA,NA
U3206RK1,RNA_pathogens,kidney,U3206,NA,NA
U3207RK1,RNA_pathogens,kidney,U3207,NA,NA
U3208RK1,RNA_pathogens,kidney,U3208,NA,NA
U3209RK1,RNA_pathogens,kidney,U3209,NA,NA
U3210RK1,RNA_pathogens,kidney,U3210,NA,NA
U3211RK1,RNA_pathogens,kidney,U3211,NA,NA
U3212RK1,RNA_pathogens,kidney,U3212,NA,NA
U3213RK1,RNA_pathogens,kidney,U3213,NA,NA
U3214RK1,RNA_pathogens,kidney,U3214,NA,NA
U3215RK1,RNA_pathogens,kidney,U3215,NA,NA
U3216RK1,RNA_pathogens,kidney,U3216,NA,NA
U3217RK1,RNA_pathogens,kidney,U3217,NA,NA
U3218RK1,RNA_pathogens,kidney,U3218,NA,NA
U3219RK1,RNA_pathogens,kidney,U3219,NA,NA
U3220RK1,RNA_pathogens,kidney,U3220,NA,NA
U3221RK1,RNA_pathogens,kidney,U3221,NA,NA
U3222RK1,RNA_pathogens,kidney,U3222,NA,NA
U3223RK1,RNA_pathogens,kidney,U3223,NA,NA
U3224RK1,RNA_pathogens,kidney,U3224,NA,NA
U3225RK1,RNA_pathogens,kidney,U3225,NA,NA
U3226RK1,RNA_pathogens,kidney,U3226,NA,NA
U3227RK1,RNA_pathogens,kidney,U3227,NA,NA
U3228RK1,RNA_pathogens,kidney,U3228,NA,NA
U3229RK1,RNA_pathogens,kidney,U3229,NA,NA
U3230RK1,RNA_pathogens,kidney,U3230,NA,NA
U3231RK1,RNA_pathogens,kidney,U3231,NA,NA
U3232RK1,RNA_pathogens,kidney,U3232,NA,NA
U3233RK1,RNA_pathogens,kidney,U3233,NA,NA
U3234RK1,RNA_pathogens,kidney,U3234,NA,NA
U3235RK1,RNA_pathogens,kidney,U3235,NA,NA
U3236RK1,RNA_pathogens,kidney,U3236,NA,NA
U3237RK1,RNA_pathogens,kidney,U3237,NA,NA
U3238RK1,RNA_pathogens,kidney,U3238,NA,NA
U3239RK1,RNA_pathogens,kidney,U3239,NA,NA
U3240RK1,RNA_pathogens,kidney,U3240,NA,NA
U3241RK1,RNA_pathogens,kidney,U3241,NA,NA
U3242RK1,RNA_pathogens,kidney,U3242,NA,NA
U3243RK1,RNA_pathogens,kidney,U3243,NA,NA
U3244RK1,RNA_pathogens,kidney,U3244,NA,NA
U3245RK1,RNA_pathogens,kidney,U3245,NA,NA
U3246RK1,RNA_pathogens,kidney,U3246,NA,NA
U3247RK1,RNA_pathogens,kidney,U3247,NA,NA
U3248RK1,RNA_pathogens,kidney,U3248,NA,NA
U3249RK1,RNA_pathogens,kidney,U3249,NA,NA
U3250RK1,RNA_pathogens,kidney,U3250,NA,NA
U3251RK1,RNA_pathogens,kidney,U3251,NA,NA
U3252RK1,RNA_pathogens,kidney,U3252,NA,NA
U3253RK1,RNA_pathogens,kidney,U3253,NA,NA
U3254RK1,RNA_pathogens,kidney,U3254,NA,NA
U3255RK1,RNA_pathogens,kidney,U3255,NA,NA
U3256RK1,RNA_pathogens,kidney,U3256,NA,NA
U3257RK1,RNA_pathogens,kidney,U3257,NA,NA
U3258RK1,RNA_pathogens,kidney,U3258,NA,NA
U3259RK1,RNA_pathogens,kidney,U3259,NA,NA
U3260RK1,RNA_pathogens,kidney,U3260,NA,NA
U3261RK1,RNA_pathogens,kidney,U3261,NA,NA
U3262RK1,RNA_pathogens,kidney,U3262,NA,NA
U3263RK1,RNA_pathogens,kidney,U3263,NA,NA
U3264RK1,RNA_pathogens,kidney,U3264,NA,NA
U3265RK1,RNA_pathogens,kidney,U3265,NA,NA
U3266RK1,RNA_pathogens,kidney,U3266,NA,NA
U3267RK1,RNA_pathogens,kidney,U3267,NA,NA
U3268RK1,RNA_pathogens,kidney,U3268,NA,NA
U3269RK1,RNA_pathogens,kidney,U3269,NA,NA
U3270RK1,RNA_pathogens,kidney,U3270,NA,NA
U3271RK1,RNA_pathogens,kidney,U3271,NA,NA
U3272RK1,RNA_pathogens,kidney,U3272,NA,NA
U3273RK1,RNA_pathogens,kidney,U3273,NA,NA
U3274RK1,RNA_pathogens,kidney,U3274,NA,NA
U3275RK1,RNA_pathogens,kidney,U3275,NA,NA
U3276RK1,RNA_pathogens,kidney,U3276,NA,NA
U3277RK1,RNA_pathogens,kidney,U3277,NA,NA
U3278RK1,RNA_pathogens,kidney,U3278,NA,NA
U3279RK1,RNA_pathogens,kidney,U3279,NA,NA
U3280RK1,RNA_pathogens,kidney,U3280,NA,NA
U3281RK1,RNA_pathogens,kidney,U3281,NA,NA
U3282RK1,RNA_pathogens,kidney,U3282,NA,NA
U3283RK1,RNA_pathogens,kidney,U3283,NA,NA
U3284RK1,RNA_pathogens,kidney,U3284,NA,NA
U3285RK1,RNA_pathogens,kidney,U3285,NA,NA
U3286RK1,RNA_pathogens,kidney,U3286,NA,NA
U3287RK1,RNA_pathogens,kidney,U3287,NA,NA
U3288RK1,RNA_pathogens,kidney,U3288,NA,NA
U3289RK1,RNA_pathogens,kidney,U3289,NA,NA
U3290RK1,RNA_pathogens,kidney,U3290,NA,NA
U3291RK1,RNA_pathogens,kidney,U3291,NA,NA
U3292RK1,RNA_pathogens,kidney,U3292,NA,NA
U3293RK1,RNA_pathogens,kidney,U3293,NA,NA
U3294RK1,RNA_pathogens,kidney,U3294,NA,NA
U3295RK1,RNA_pathogens,kidney,U3295,NA,NA
U3296RK1,RNA_pathogens,kidney,U3296,NA,NA
U3297RK1,RNA_pathogens,kidney,U3297,NA,NA
U3298RK1,RNA_pathogens,kidney,U3298,NA,NA
U3299RK1,RNA_pathogens,kidney,U3299,NA,NA
U3300RK1,RNA_pathogens,kidney,U3300,NA,NA
U3301RK1,RNA_pathogens,kidney,U3301,NA,NA
U3302RK1,RNA_pathogens,kidney,U3302,NA,NA
U3303RK1,RNA_pathogens,kidney,U3303,NA,NA
U3304RK1,RNA_pathogens,kidney,U3304,NA,NA
U3305RK1,RNA_pathogens,kidney,U3305,NA,NA
U3306RK1,RNA_pathogens,kidney,U3306,NA,NA
U3307RK1,RNA_pathogens,kidney,U3307,NA,NA
U3308RK1,RNA_pathogens,kidney,U3308,NA,NA
U3309RK1,RNA_pathogens,kidney,U3309,NA,NA
U3310RK1,RNA_pathogens,kidney,U3310,NA,NA
U3311RK1,RNA_pathogens,kidney,U3311,NA,NA
U3312RK1,RNA_pathogens,kidney,U3312,NA,NA
U3313RK1,RNA_pathogens,kidney,U3313,NA,NA
U3314RK1,RNA_pathogens,kidney,U3314,NA,NA
U3315RK1,RNA_pathogens,kidney,U3315,NA,NA
U3316RK1,RNA_pathogens,kidney,U3316,NA,NA
U3317RK1,RNA_pathogens,kidney,U3317,NA,NA
U3318RK1,RNA_pathogens,kidney,U3318,NA,NA
U3319RK1,RNA_pathogens,kidney,U3319,NA,NA
U3320RK1,RNA_pathogens,kidney,U3320,NA,NA
U3321RK1,RNA_pathogens,kidney,U3321,NA,NA
U3322RK1,RNA_pathogens,kidney,U3322,NA,NA
U3323RK1,RNA_pathogens,kidney,U3323,NA,NA
U3324RK1,RNA_pathogens,kidney,U3324,NA,NA
U3325RK1,RNA_pathogens,kidney,U3325,NA,NA
U3326RK1,RNA_pathogens,kidney,U3326,NA,NA
U3327RK1,RNA_pathogens,kidney,U3327,NA,NA
U3328RK1,RNA_pathogens,kidney,U3328,NA,NA
U3329RK1,RNA_pathogens,kidney,U3329,NA,NA
U3330RK1,RNA_pathogens,kidney,U3330,NA,NA
U3331RK1,RNA_pathogens,kidney,U3331,NA,NA
U3332RK1,RNA_pathogens,kidney,U3332,NA,PBS
U3333RK1,RNA_pathogens,kidney,U3333,NA,PBS
U3334RK1,RNA_pathogens,kidney,U3334,NA,PBS
U3335RK1,RNA_pathogens,kidney,U3335,NA,PBS
U3336RK1,RNA_pathogens,kidney,U3336,NA,PBS
U3337RK1,RNA_pathogens,kidney,U3337,NA,PBS
U3338RK1,RNA_pathogens,kidney,U3338,NA,PBS
U3339RK1,RNA_pathogens,kidney,U3339,NA,PBS
U3340RK1,RNA_pathogens,kidney,U3340,NA,PBS
U3341RK1,RNA_pathogens,kidney,U3341,NA,PBS
U3401RK1,RNA_pathogens,kidney,U3401,NA,NA
U3402RK1,RNA_pathogens,kidney,U3402,NA,NA
U3403RK1,RNA_pathogens,kidney,U3403,NA,NA
U3404RK1,RNA_pathogens,kidney,U3404,NA,NA
U3405RK1,RNA_pathogens,kidney,U3405,NA,NA
U3406RK1,RNA_pathogens,kidney,U3406,NA,NA
U3407RK1,RNA_pathogens,kidney,U3407,NA,NA
U3408RK1,RNA_pathogens,kidney,U3408,NA,NA
U3409RK1,RNA_pathogens,kidney,U3409,NA,NA
U3410RK1,RNA_pathogens,kidney,U3410,NA,NA
U3411RK1,RNA_pathogens,kidney,U3411,NA,NA
U3412RK1,RNA_pathogens,kidney,U3412,NA,NA
U3413RK1,RNA_pathogens,kidney,U3413,NA,NA
U3414RK1,RNA_pathogens,kidney,U3414,NA,NA
U3415RK1,RNA_pathogens,kidney,U3415,NA,NA
U3416RK1,RNA_pathogens,kidney,U3416,NA,NA
U3417RK1,RNA_pathogens,kidney,U3417,NA,NA
U3418RK1,RNA_pathogens,kidney,U3418,NA,NA
U3419RK1,RNA_pathogens,kidney,U3419,NA,NA
U3420RK1,RNA_pathogens,kidney,U3420,NA,NA
U3421RK1,RNA_pathogens,kidney,U3421,NA,NA
U3422RK1,RNA_pathogens,kidney,U3422,NA,NA
U3423RK1,RNA_pathogens,kidney,U3423,NA,NA
U3424RK1,RNA_pathogens,kidney,U3424,NA,NA
U3425RK1,RNA_pathogens,kidney,U3425,NA,NA
U3426RK1,RNA_pathogens,kidney,U3426,NA,NA
U3427RK1,RNA_pathogens,kidney,U3427,NA,NA
U3428RK1,RNA_pathogens,kidney,U3428,NA,NA
U3429RK1,RNA_pathogens,kidney,U3429,NA,NA
U3430RK1,RNA_pathogens,kidney,U3430,NA,NA
U3431RK1,RNA_pathogens,kidney,U3431,NA,NA
U3432RK1,RNA_pathogens,kidney,U3432,NA,NA
U3433RK1,RNA_pathogens,kidney,U3433,NA,NA
U3434RK1,RNA_pathogens,kidney,U3434,NA,NA
U3435RK1,RNA_pathogens,kidney,U3435,NA,NA
U3436RK1,RNA_pathogens,kidney,U3436,NA,NA
U3437RK1,RNA_pathogens,kidney,U3437,NA,NA
U3438RK1,RNA_pathogens,kidney,U3438,NA,NA
U3439RK1,RNA_pathogens,kidney,U3439,NA,NA
U3440RK1,RNA_pathogens,kidney,U3440,NA,NA
U3441RK1,RNA_pathogens,kidney,U3441,NA,NA
U3442RK1,RNA_pathogens,kidney,U3442,NA,NA
U3443RK1,RNA_pathogens,kidney,U3443,NA,NA
U3444RK1,RNA_pathogens,kidney,U3444,NA,NA
U3445RK1,RNA_pathogens,kidney,U3445,NA,NA
U3446RK1,RNA_pathogens,kidney,U3446,NA,NA
U3447RK1,RNA_pathogens,kidney,U3447,NA,NA
U3448RK1,RNA_pathogens,kidney,U3448,NA,NA
U3501RK1,RNA_pathogens,kidney,U3501,NA,NA
U3502RK1,RNA_pathogens,kidney,U3502,NA,NA
U3503RK1,RNA_pathogens,kidney,U3503,NA,NA
U3504RK1,RNA_pathogens,kidney,U3504,NA,NA
U3505RK1,RNA_pathogens,kidney,U3505,NA,NA
U3506RK1,RNA_pathogens,kidney,U3506,NA,NA
U3507RK1,RNA_pathogens,kidney,U3507,NA,NA
U3601RK1,RNA_pathogens,kidney,U3601,NA,PBS
U3602RK1,RNA_pathogens,kidney,U3602,NA,PBS
U3603RK1,RNA_pathogens,kidney,U3603,NA,PBS
U3604RK1,RNA_pathogens,kidney,U3604,NA,PBS
U3605RK1,RNA_pathogens,kidney,U3605,NA,PBS
U3606RK1,RNA_pathogens,kidney,U3606,NA,PBS
U3607RK1,RNA_pathogens,kidney,U3607,NA,PBS
U3608RK1,RNA_pathogens,kidney,U3608,NA,PBS
U3609RK1,RNA_pathogens,kidney,U3609,NA,PBS
U3610RK1,RNA_pathogens,kidney,U3610,NA,PBS
U3611RK1,RNA_pathogens,kidney,U3611,NA,PBS
U3612RK1,RNA_pathogens,kidney,U3612,NA,PBS
U3613RK1,RNA_pathogens,kidney,U3613,NA,PBS
U3614RK1,RNA_pathogens,kidney,U3614,NA,PBS
U3615RK1,RNA_pathogens,kidney,U3615,NA,PBS
U3616RK1,RNA_pathogens,kidney,U3616,Kidney fell in cool rack,PBS
U3617RK1,RNA_pathogens,kidney,U3617,NA,PBS
U3618RK1,RNA_pathogens,kidney,U3618,NA,PBS
U3619RK1,RNA_pathogens,kidney,U3619,NA,PBS
U3620RK1,RNA_pathogens,kidney,U3620,NA,PBS
U3621RK1,RNA_pathogens,kidney,U3621,NA,PBS
U3622RK1,RNA_pathogens,kidney,U3622,NA,PBS
U3623RK1,RNA_pathogens,kidney,U3623,NA,PBS
U3624RK1,RNA_pathogens,kidney,U3624,NA,PBS
U3625RK1,RNA_pathogens,kidney,U3625,NA,PBS
U3626RK1,RNA_pathogens,kidney,U3626,NA,PBS
U3627RK1,RNA_pathogens,kidney,U3627,NA,PBS
U3628RK1,RNA_pathogens,kidney,U3628,NA,PBS
U3629RK1,RNA_pathogens,kidney,U3629,NA,PBS
U3630RK1,RNA_pathogens,kidney,U3630,NA,PBS
U3631RK1,RNA_pathogens,kidney,U3631,NA,PBS
U3632RK1,RNA_pathogens,kidney,U3632,Left in -20 freezer overnight,PBS
U3633RK1,RNA_pathogens,kidney,U3633,Left in -20 freezer overnight,PBS
U3634RK1,RNA_pathogens,kidney,U3634,Left in -20 freezer overnight,PBS
U3635RK1,RNA_pathogens,kidney,U3635,Left in -20 freezer overnight,PBS
U3636RK1,RNA_pathogens,kidney,U3636,Left in -20 freezer overnight,PBS
U3637RK1,RNA_pathogens,kidney,U3637,Left in -20 freezer overnight,PBS
U3638RK1,RNA_pathogens,kidney,U3638,Left in -20 freezer overnight,PBS
U3639RK1,RNA_pathogens,kidney,U3639,NA,PBS
U3640RK1,RNA_pathogens,kidney,U3640,NA,PBS
U3641RK1,RNA_pathogens,kidney,U3641,NA,PBS
U3642RK1,RNA_pathogens,kidney,U3642,NA,PBS
U3643RK1,RNA_pathogens,kidney,U3643,NA,PBS
U3644RK1,RNA_pathogens,kidney,U3644,NA,PBS
U3645RK1,RNA_pathogens,kidney,U3645,NA,PBS
U3646RK1,RNA_pathogens,kidney,U3646,NA,PBS
U3647RK1,RNA_pathogens,kidney,U3647,NA,PBS
U3648RK1,RNA_pathogens,kidney,U3648,NA,PBS
U3649RK1,RNA_pathogens,kidney,U3649,NA,PBS
U3650RK1,RNA_pathogens,kidney,U3650,NA,PBS
U3651RK1,RNA_pathogens,kidney,U3651,NA,PBS
U3652RK1,RNA_pathogens,kidney,U3652,NA,PBS
U3653RK1,RNA_pathogens,kidney,U3653,NA,PBS
U3654RK1,RNA_pathogens,kidney,U3654,NA,PBS
U3655RK1,RNA_pathogens,kidney,U3655,NA,PBS
U3656RK1,RNA_pathogens,kidney,U3656,NA,PBS
U3657RK1,RNA_pathogens,kidney,U3657,NA,PBS
U3658RK1,RNA_pathogens,kidney,U3658,NA,PBS
U3659RK1,RNA_pathogens,kidney,U3659,NA,PBS
U3660RK1,RNA_pathogens,kidney,U3660,NA,PBS
U3661RK1,RNA_pathogens,kidney,U3661,NA,PBS
U3662RK1,RNA_pathogens,kidney,U3662,Kidney thawed,PBS
U3663RK1,RNA_pathogens,kidney,U3663,NA,PBS
U3664RK1,RNA_pathogens,kidney,U3664,NA,PBS
U3665RK1,RNA_pathogens,kidney,U3665,NA,PBS
U3666RK1,RNA_pathogens,kidney,U3666,NA,PBS
U3667RK1,RNA_pathogens,kidney,U3667,NA,PBS
U3668RK1,RNA_pathogens,kidney,U3668,NA,PBS
U3669RK1,RNA_pathogens,kidney,U3669,NA,PBS
U3670RK1,RNA_pathogens,kidney,U3670,NA,PBS
U3671RK1,RNA_pathogens,kidney,U3671,NA,PBS
U3672RK1,RNA_pathogens,kidney,U3672,NA,PBS
U3673RK1,RNA_pathogens,kidney,U3673,NA,PBS
U3674RK1,RNA_pathogens,kidney,U3674,NA,PBS
U3675RK1,RNA_pathogens,kidney,U3675,NA,PBS
U3676RK1,RNA_pathogens,kidney,U3676,NA,PBS
U3677RK1,RNA_pathogens,kidney,U3677,NA,PBS
U3678RK1,RNA_pathogens,kidney,U3678,NA,PBS
U3679RK1,RNA_pathogens,kidney,U3679,NA,PBS
U3680RK1,RNA_pathogens,kidney,U3680,NA,PBS
U3681RK1,RNA_pathogens,kidney,U3681,NA,PBS
U3682RK1,RNA_pathogens,kidney,U3682,NA,PBS
U3683RK1,RNA_pathogens,kidney,U3683,NA,PBS
U3684RK1,RNA_pathogens,kidney,U3684,NA,PBS
U3685RK1,RNA_pathogens,kidney,U3685,NA,PBS
U3686RK1,RNA_pathogens,kidney,U3686,NA,PBS
U3687RK1,RNA_pathogens,kidney,U3687,NA,NA
U3688RK1,RNA_pathogens,kidney,U3688,NA,NA
U3689RK1,RNA_pathogens,kidney,U3689,NA,NA
U3690RK1,RNA_pathogens,kidney,U3690,Kidney accidentally put in D1 (retrieved). Heart in D1 (true location),NA
U3691RK1,RNA_pathogens,kidney,U3691,Kidney touched by U3690,NA
U3692RK1,RNA_pathogens,kidney,U3692,NA,NA
U3693RK1,RNA_pathogens,kidney,U3693,NA,NA
U3694RK1,RNA_pathogens,kidney,U3694,NA,NA
U3695RK1,RNA_pathogens,kidney,U3695,NA,NA
U3696RK1,RNA_pathogens,kidney,U3696,NA,NA
U3697RK1,RNA_pathogens,kidney,U3697,NA,NA
U3698RK1,RNA_pathogens,kidney,U3698,NA,NA
U3699RK1,RNA_pathogens,kidney,U3699,NA,NA
U3700RK1,RNA_pathogens,kidney,U3700,NA,NA
U3701RK1,RNA_pathogens,kidney,U3701,NA,NA
U3702RK1,RNA_pathogens,kidney,U3702,NA,NA
U3703RK1,RNA_pathogens,kidney,U3703,NA,NA
U3704RK1,RNA_pathogens,kidney,U3704,NA,NA
U3705RK1,RNA_pathogens,kidney,U3705,NA,NA
U3706RK1,RNA_pathogens,kidney,U3706,NA,NA
U3707RK1,RNA_pathogens,kidney,U3707,NA,NA
U3708RK1,RNA_pathogens,kidney,U3708,NA,NA
U3709RK1,RNA_pathogens,kidney,U3709,NA,NA
U3710RK1,RNA_pathogens,kidney,U3710,NA,NA
U3711RK1,RNA_pathogens,kidney,U3711,NA,NA
U3712RK1,RNA_pathogens,kidney,U3712,NA,NA
U3713RK1,RNA_pathogens,kidney,U3713,NA,NA
U3714RK1,RNA_pathogens,kidney,U3714,NA,NA
U3715RK1,RNA_pathogens,kidney,U3715,NA,NA
U3716RK1,RNA_pathogens,kidney,U3716,NA,NA
U3717RK1,RNA_pathogens,kidney,U3717,NA,NA
U3718RK1,RNA_pathogens,kidney,U3718,NA,NA
U3719RK1,RNA_pathogens,kidney,U3719,NA,NA
U3720RK1,RNA_pathogens,kidney,U3720,NA,NA
U3721RK1,RNA_pathogens,kidney,U3721,NA,NA
U3722RK1,RNA_pathogens,kidney,U3722,NA,NA
U3723RK1,RNA_pathogens,kidney,U3723,NA,NA
U3724RK1,RNA_pathogens,kidney,U3724,NA,NA
U3725RK1,RNA_pathogens,kidney,U3725,NA,NA
U3726RK1,RNA_pathogens,kidney,U3726,NA,NA
U3727RK1,RNA_pathogens,kidney,U3727,NA,NA
U3728RK1,RNA_pathogens,kidney,U3728,NA,NA
U3729RK1,RNA_pathogens,kidney,U3729,NA,NA
U3730RK1,RNA_pathogens,kidney,U3730,NA,NA
U3751RK1,RNA_pathogens,kidney,U3751,NA,NA
U3752RK1,RNA_pathogens,kidney,U3752,NA,NA
U3753RK1,RNA_pathogens,kidney,U3753,NA,NA
U3754RK1,RNA_pathogens,kidney,U3754,NA,NA
U3755RK1,RNA_pathogens,kidney,U3755,NA,NA
U3756RK1,RNA_pathogens,kidney,U3756,NA,NA
U3757RK1,RNA_pathogens,kidney,U3757,NA,NA
U3758RK1,RNA_pathogens,kidney,U3758,NA,NA
U3759RK1,RNA_pathogens,kidney,U3759,NA,NA
U3760RK1,RNA_pathogens,kidney,U3760,NA,NA
U3761RK1,RNA_pathogens,kidney,U3761,NA,NA
U3762RK1,RNA_pathogens,kidney,U3762,NA,NA
U3763RK1,RNA_pathogens,kidney,U3763,NA,NA
U3764RK1,RNA_pathogens,kidney,U3764,NA,NA
U3765RK1,RNA_pathogens,kidney,U3765,NA,NA
U3766RK1,RNA_pathogens,kidney,U3766,NA,NA
U3767RK1,RNA_pathogens,kidney,U3767,NA,NA
U3768RK1,RNA_pathogens,kidney,U3768,NA,NA
U3769RK1,RNA_pathogens,kidney,U3769,NA,NA
U3770RK1,RNA_pathogens,kidney,U3770,NA,NA
U3771RK1,RNA_pathogens,kidney,U3771,NA,NA
U3772RK1,RNA_pathogens,kidney,U3772,NA,NA
U3773RK1,RNA_pathogens,kidney,U3773,NA,NA
U3774RK1,RNA_pathogens,kidney,U3774,NA,NA
U3775RK1,RNA_pathogens,kidney,U3775,NA,NA
U3776RK1,RNA_pathogens,kidney,U3776,NA,NA
U3777RK1,RNA_pathogens,kidney,U3777,NA,NA
U3778RK1,RNA_pathogens,kidney,U3778,NA,NA
U3779RK1,RNA_pathogens,kidney,U3779,NA,PBS
U3780RK1,RNA_pathogens,kidney,U3780,NA,PBS
U3781RK1,RNA_pathogens,kidney,U3781,NA,PBS
U3782RK1,RNA_pathogens,kidney,U3782,NA,PBS
U3783RK1,RNA_pathogens,kidney,U3783,NA,PBS
U3784RK1,RNA_pathogens,kidney,U3784,NA,PBS
U3785RK1,RNA_pathogens,kidney,U3785,NA,PBS
U3786RK1,RNA_pathogens,kidney,U3786,NA,PBS
U3787RK1,RNA_pathogens,kidney,U3787,NA,PBS
U3788RK1,RNA_pathogens,kidney,U3788,NA,PBS
U3789RK1,RNA_pathogens,kidney,U3789,NA,PBS
U3790RK1,RNA_pathogens,kidney,U3790,NA,PBS
U3791RK1,RNA_pathogens,kidney,U3791,NA,PBS
U3792RK1,RNA_pathogens,kidney,U3792,NA,PBS
U3793RK1,RNA_pathogens,kidney,U3793,NA,PBS
U3794RK1,RNA_pathogens,kidney,U3794,NA,PBS
U3795RK1,RNA_pathogens,kidney,U3795,NA,PBS
U3796RK1,RNA_pathogens,kidney,U3796,NA,PBS
U3797RK1,RNA_pathogens,kidney,U3797,NA,PBS
