ufn,sample_id,date_liced,lab_count_fine_no_id,lab_count_fine_total,lep_cop,lep_cunifer_cop,lep_chal_a,lep_chal_b,lep_pa_m_1,lep_pa_m_2,lep_pa_f_1,lep_pa_f_2,lep_pa_unid,lep_a_m,lep_a_f,lep_grav_f,cal_cop,cal_chal_a_1,cal_chal_a_2,cal_chal_b_3,cal_chal_b_4_f,cal_chal_b_4_m,cal_chal_4_unid,cal_chal_a_unid,cal_chal_b_unid,cal_pa_m,cal_pa_f,cal_a_m,cal_a_f,cal_grav_f,cal_mot_unid,unid_louse,lab_staff,comments,quality_level,quality_log
U374,S374SL1,2018-03-21,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U365,S365SL1,2018-03-21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U280,S280SL1,2018-03-21,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,LP,NA,Raw,NA
U306,S306SL1,2018-03-21,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U316,S316SL1,2018-03-21,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U321,S321SL1,2018-03-21,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U298,S298SL1,2018-03-21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U315,S315SL1,2018-03-21,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U305,S305SL1,2018-03-21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U368,S368SL1,2018-03-21,13,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2,2,0,0,0,2,1,0,0,0,0,0,LP,NA,Raw,NA
U369,S369SL1,2018-03-21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U383,S383SL1,2018-03-21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U370,S370SL1,2018-03-21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,LP,NA,Raw,NA
U382,S382SL1,2018-03-21,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U381,S381SL1,2018-03-21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U348,S348SL1,2018-03-21,12,13,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,1,0,1,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U332,S332SL1,2018-03-21,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U309,S309SL1,2018-03-21,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U4762,NA,2018-03-22,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U4763,NA,2018-03-22,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U4764,NA,2018-03-22,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U4765,NA,2018-03-22,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U4766,NA,2018-03-22,NA,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U4767,NA,2018-03-22,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U4768,NA,2018-03-22,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U4769,NA,2018-03-22,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U4770,NA,2018-03-22,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U4771,NA,2018-03-22,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U386,S386SL1,2018-03-24,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U392,S392SL1,2018-03-24,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U395,S395SL1,2018-03-24,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U388,S388SL1,2018-03-24,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U389,S389SL1,2018-03-24,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U387,S387SL1,2018-03-24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U393,S393SL1,2018-03-24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U399,S399SL1,2018-03-24,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U411,S411SL1,2018-03-24,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U401,S401SL1,2018-03-24,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U412,S412SL1,2018-03-24,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U414,S414SL1,2018-03-24,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1,0,0,1,0,0,0,LP,NA,Raw,NA
U423,S423SL1,2018-03-24,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U415,S415SL1,2018-03-24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U416,S416SL1,2018-03-24,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U413,S413SL1,2018-03-24,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U422,S422SL1,2018-03-24,17,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2,0,0,0,0,4,1,0,0,0,0,LP,NA,Raw,NA
U421,S421SL1,2018-03-24,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U400,S400SL1,2018-03-24,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,0,0,0,0,1,1,1,0,0,1,0,LP,Cal mot missing posterior end,Raw,NA
U424,S424SL1,2018-03-24,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U418,S418SL1,2018-03-25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U419,S419SL1,2018-03-25,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U322,S322SL1,2018-03-25,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U426,S426SL1,2018-03-25,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U323,S323SL1,2018-03-25,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U417,S417SL1,2018-03-25,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U425,S425SL1,2018-03-25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U420,S420SL1,2018-03-27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U324,S324SL1,2018-03-27,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U431,S431SL1,2018-03-27,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U457,S457SL1,2018-03-27,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U516,S516SL1,2018-03-27,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U505,S505SL1,2018-03-27,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U506,S506SL1,2018-03-27,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U456,S456SL1,2018-03-27,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U515,S515SL1,2018-03-27,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U454,S454SL1,2018-03-27,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,1,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U514,S514SL1,2018-03-27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U455,S455SL1,2018-03-27,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U503,S503SL1,2018-03-27,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U513,S513SL1,2018-03-27,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U504,S504SL1,2018-03-27,17,15,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,1,3,0,0,0,1,0,1,0,0,0,0,LP,NA,Raw,NA
U492,S492SL1,2018-03-27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U468,S468SL1,2018-03-27,17,17,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,1,1,0,0,0,0,0,0,0,1,0,0,LP,NA,Raw,NA
U466,S466SL1,2018-03-27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U408,S408SL1,2018-03-27,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U467,S467SL1,2018-03-27,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U328,S328SL1,2018-03-27,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U409,S409SL1,2018-03-27,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,1,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U469,S469SL1,2018-03-27,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,2,0,0,0,0,0,0,1,0,0,0,LP,NA,Raw,NA
U491,S491SL1,2018-03-27,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U410,S410SL1,2018-03-27,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U470,S470SL1,2018-03-27,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,plus 1 Lep cunifer chal B,Raw,NA
U484,S484SL1,2018-03-27,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U486,S486SL1,2018-03-27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,LP,NA,Raw,NA
U497,S497SL1,2018-03-27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U406,S406SL1,2018-03-27,10,9,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U404,S404SL1,2018-03-27,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,LP,plus 1 Lep cunifer pre-adult female,Raw,NA
U462,S462SL1,2018-03-27,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,LP,NA,Raw,NA
U463,S463SL1,2018-03-27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,LP,NA,Raw,NA
U405,S405SL1,2018-03-27,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,LP,NA,Raw,NA
U464,S464SL1,2018-03-27,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U407,S407SL1,2018-03-27,7,8,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U403,S403SL1,2018-03-27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U461,S461SL1,2018-03-27,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,LP,NA,Raw,NA
U465,S465SL1,2018-03-27,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U445,S445SL1,2018-03-27,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U442,S442SL1,2018-03-27,5,9,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U432,S432SL1,2018-03-27,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U325,S325SL1,2018-03-27,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,LP,NA,Raw,NA
U430,NA,2018-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U433,S433SL1,2018-03-27,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U434,NA,2018-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U429,S429SL1,2018-03-27,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U428,S428SL1,2018-03-27,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U326,S326SL1,2018-03-27,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,LP,NA,Raw,NA
U427,S427SL1,2018-03-27,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U435,S435SL1,2018-03-27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U452,S452SL1,2018-03-27,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U453,S453SL1,2018-03-27,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U450,S450SL1,2018-03-27,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U402,S402SL1,2018-03-27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,LP,Cal C4 UNID missing posterior end,Raw,NA
U449,S449SL1,2018-03-27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U448,S448SL1,2018-03-27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U451,S451SL1,2018-03-27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U447,S447SL1,2018-03-27,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U446,S446SL1,2018-03-27,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U440,S440SL1,2018-03-27,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U522,S522SL1,2018-03-28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U510,S510SL1,2018-03-28,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,1,0,0,0,0,1,0,0,1,0,0,LP,NA,Raw,NA
U520,S520SL1,2018-03-28,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U460,S460SL1,2018-03-28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U531,S531SL1,2018-03-28,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U541,S541SL1,2018-03-28,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U521,S521SL1,2018-03-28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U542,S542SL1,2018-03-28,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U507,S507SL1,2018-03-28,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,2,1,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U519,S519SL1,2018-03-28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U518,S518SL1,2018-03-28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U508,S508SL1,2018-03-28,10,8,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U459,S459SL1,2018-03-28,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U458,S458SL1,2018-03-28,17,17,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,1,0,0,LP,NA,Raw,NA
U517,S517SL1,2018-03-28,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U509,S509SL1,2018-03-28,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,1,0,0,0,0,0,1,0,0,1,0,LP,Cal mot UNID missing posterior end,Raw,NA
U777,S777SL1,2018-03-28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U792,S792SL1,2018-03-28,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U756,S756SL1,2018-03-28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U798,S798SL1,2018-03-28,31,28,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,7,3,2,0,0,0,1,1,0,0,0,0,0,LP,NA,Raw,NA
U780,S780SL1,2018-03-28,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,LP,NA,Raw,NA
U806,NA,2018-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U804,S804SL1,2018-03-28,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,LP,Cal C4 UNID missing posterior end,Raw,NA
U779,S779SL1,2018-03-28,11,11,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,1,0,0,0,1,1,0,0,0,0,0,LP,NA,Raw,NA
U805,S805SL1,2018-03-28,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U778,S778SL1,2018-03-28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U797,S797SL1,2018-03-28,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U812,S812SL1,2018-03-28,8,8,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U808,S808SL1,2018-03-28,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U799,S799SL1,2018-03-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U807,S807SL1,2018-03-28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U669,S669SL1,2018-03-28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
